date,state,city_or_county,address,latitude,longitude,congressional_district,state_house_district,state_senate_district,participant_age1,participant_age_group1,participant_gender1,min_age_participants,avg_age_participants,max_age_participants,n_participants_child,n_participants_teen,n_participants_adult,n_males,n_females,n_killed,n_injured,n_arrested,n_unharmed,n_participants,notes,incident_characteristics1,incident_characteristics2,povertyPercentage,party,candidatevotes,totalvotes,year,city
2017-05-23,Pennsylvania,Pittsburgh (Wilkinsburg),1400 block of Elm Ave,40.4465,-79.8814,14.0,,,41.0,Adult 18+,Female,26.0,34.0,41.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,Fight between neighbors escalated to gunfire,Shot - Wounded/Injured,,10.5,,,,2017,
2016-08-15,Arkansas,Jessieville,,34.6879,-93.1889,4.0,21.0,13.0,18.0,Adult 18+,Male,18.0,18.0,18.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,"Garland Co, students report gun in their car in parking lot, unspec school",Institution/Group/Business,Non-Shooting Incident,15.5,REPUBLICAN,182885.0,244159.0,2016,
2016-05-09,Washington,Seattle (White Center),15th Avenue and SW 100th Street,47.7012,-122.312,7.0,46.0,46.0,,Adult 18+,Male,,,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,Officer shot/inj. knife-wielding perp.,Shot - Wounded/Injured,Officer Involved Incident,10.3,DEMOCRAT,212010.0,378754.0,2016,Seattle
2016-04-15,Massachusetts,Amesbury,133 Macy Street,42.8455,-70.9049,6.0,,,21.0,Adult 18+,Male,20.0,20.0,21.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,4.0,0.0,4.0,"traffic stop, Route 110, drugs, 3 guns incl 2 Ruger 9mm, 357 mag",Non-Shooting Incident,Drug involvement,9.8,DEMOCRAT,308923.0,415749.0,2016,Amesbury
2014-06-24,Washington,Shelton (Skokomish),100 block of N Twana Ct,47.3298,-123.155,6.0,35.0,35.0,14.0,Teen 12-17,Male,13.0,14.0,14.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,"47.329757, -123.155127","Shot - Dead (murder, accidental, suicide)",Accidental Shooting,11.5,DEMOCRAT,141265.0,224290.0,2014,
2015-03-25,Ohio,Beachwood (Warrensville Heights),Northfield Rd,41.453,-81.533,11.0,12.0,25.0,23.0,Adult 18+,Male,23.0,23.0,23.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,"Man threatens woman w/ gun, shoots up her apartment when she runs; club drug found in pocket;
41.452953, -81.533020",Shots Fired - No Injuries,Drug involvement,13.3,,,,2015,
2016-10-14,West Virginia,Bob White,,37.95,-81.7139,3.0,23.0,7.0,40.0,Adult 18+,Male,40.0,40.0,40.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,"BLP1SHOT homeowner shot man carrying knife behind outbuilding outside home, no charges will be filed, handgun","Shot - Dead (murder, accidental, suicide)",Defensive Use,17.2,REPUBLICAN,140741.0,207332.0,2016,
2017-07-10,Ohio,Cincinnati (Wyoming),4 Congress Run,39.217,-84.4941,2.0,33.0,9.0,,Teen 12-17,Male,,,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,2/2 - 4:46 p.m. Monday. 2nd carjacking in 2 days by 3 armed juveniles,Non-Shooting Incident,Car-jacking,12.4,,,,2017,
2015-10-03,California,Oroville (Honcut),Homer Lane,39.3214,-121.506,1.0,3.0,4.0,,,,,,,,,,,,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,Drug involvement,13.4,,,,2015,
2016-03-18,Pennsylvania,Monroeton (Monroe),Smokey's Road,41.6829,-76.532,10.0,,,31.0,Adult 18+,Female,31.0,31.0,31.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,"Bradford Co, near Schrader Creek, DATE FOUND, physical assault, bled out from shotgun wound in arm, last seen with boyfriend 1/26/16","Shot - Dead (murder, accidental, suicide)",,11.5,REPUBLICAN,211282.0,301105.0,2016,Monroe Township
2016-05-06,New York,Oswegatchie,,44.1983,-75.0838,21.0,118.0,47.0,34.0,Adult 18+,Male,34.0,34.0,34.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,Shots Fired - No Injuries,,11.8,REPUBLICAN,152597.0,288611.0,2016,
2017-06-01,Idaho,Coeur D Alene (Coeur D'alene),2831 N Julia St,47.7024,-116.8,1.0,4.0,4.0,,Adult 18+,,,,,0.0,0.0,2.0,,,2.0,0.0,0.0,0.0,2.0,,"Shot - Dead (murder, accidental, suicide)",Murder/Suicide,10.0,,,,2017,Coeur d'Alene
2015-07-03,Minnesota,Albert Lea (Oakland),87387 245th Street,43.7101,-93.1201,1.0,,27.0,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,Accidental Shooting,8.6,,,,2015,
2016-10-03,Michigan,Goodells (Wales Township),,42.9454,-82.6807,10.0,32.0,25.0,51.0,Adult 18+,Male,51.0,51.0,51.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1 inj. Accidental shooting with Star 9 mm. handgun.,Shot - Wounded/Injured,Accidental Shooting,11.0,REPUBLICAN,215132.0,340983.0,2016,
2017-04-26,Utah,Ogden (Harrisville),755 N Harrisville Rd,41.2716,-111.979,1.0,8.0,19.0,39.0,Adult 18+,Male,39.0,39.0,39.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,"Money dispute, shot grazes head.;
41.271275, -111.978121 ;",Shot - Wounded/Injured,,7.6,,,,2017,
2016-06-22,Florida,Miami (Kendall),Southwest 98th Avenue,25.7676,-80.3552,25.0,116.0,37.0,47.0,Adult 18+,Male,47.0,47.0,47.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,"drugs, 32 guns incl handguns, rifles, Uzi",Non-Shooting Incident,Drug involvement,13.6,REPUBLICAN,157921.0,253240.0,2016,
2015-07-16,Pennsylvania,Upper Darby (Millbourne),6400 block of Market Street,39.963,-75.2496,1.0,,,,,Male,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,1.0,,Shot - Wounded/Injured,Officer Involved Incident,11.5,,,,2015,
2015-10-11,Kentucky,Nancy,1200 Highway 3189,37.0678,-84.7028,5.0,,,34.0,Adult 18+,Male,23.0,27.0,34.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,2.0,4.0,man shot to death in rental cabin,"Shot - Dead (murder, accidental, suicide)",,16.4,,,,2015,
2014-03-29,Texas,Fort Worth (Forest Hill),Elgin Street and Effie Street,32.7243,-97.2486,33.0,95.0,10.0,24.0,Adult 18+,Male,24.0,25.0,27.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,,Shot - Wounded/Injured,"Shot - Dead (murder, accidental, suicide)",14.9,DEMOCRAT,43769.0,50592.0,2014,Fort Worth
2015-05-30,Tennessee,Speedwell,Highway 63,36.5252,-83.7491,2.0,35.0,8.0,44.0,Adult 18+,Male,44.0,46.0,48.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,man shot dead,"Shot - Dead (murder, accidental, suicide)",,13.7,,,,2015,
2017-05-20,Tennessee,Chattanooga (Red Bank),Ashmore Ave,35.088,-85.31,3.0,27.0,10.0,,Adult 18+,Male,,,,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,,Non-Shooting Incident,Car-jacking,12.1,,,,2017,Chattanooga
2016-03-03,Michigan,Davisburg (Springfield Township),17000 block of Sleepy Hollow Boulevard,42.7523,-83.5413,8.0,44.0,14.0,20.0,Adult 18+,Male,19.0,20.0,20.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,"Mishandled shotgun, AD'd, shot friend in arm.",Shot - Wounded/Injured,Accidental Shooting,11.0,REPUBLICAN,205629.0,366968.0,2016,
2016-11-28,Montana,Kalispell (Evergreen),Sleepy Hollow Road,48.22,-114.28,1.0,,,33.0,Adult 18+,Male,33.0,33.0,33.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,"Flathead Co, shot in leg",Shot - Wounded/Injured,,10.4,,,,2016,
